,Compound,Date,Negative,Neutral,News Outlet,Positive,Source Account,Tweets Ago,Tweets Text
0.0,Sun Apr 29 00:29:55 +0000 2018,1.0,0.0,@FoxNews,0.0,FoxNews,94,"President @realDonaldTrump: ""We're the leader again and everybody is seeing it."" #TrumpRally https://t.co/PPbs41E4WE"
0.913,Sun Apr 29 00:29:30 +0000 2018,0.562,0.0,@FoxNews,0.438,FoxNews,95,"Supporter: ""We love you, Trump!""

President @realDonaldTrump: ""I love you, too.""

Crowd: ""USA! USA! USA! USA! USA!""… https://t.co/9mCM3wB2zj"
0.0,Sun Apr 29 00:28:52 +0000 2018,1.0,0.0,@FoxNews,0.0,FoxNews,96,"Crowd chants ""NOBEL, NOBEL, NOBEL"" at #TrumpRally. https://t.co/uRfz5zRPRz"
-0.0762,Sun Apr 29 00:27:53 +0000 2018,0.885,0.115,@FoxNews,0.0,FoxNews,97,"President @realDonaldTrump: ""We're not going to apologize anymore for America."" https://t.co/xlm7Oa4SiB"
0.3382,Sun Apr 29 00:25:56 +0000 2018,0.854,0.0,@FoxNews,0.146,FoxNews,98,"""This is Trump Country!""

Moments ago, @CLewandowski_ made a surprise appearance at President @realDonaldTrump's ra… https://t.co/ru1D8SzE9F"
0.0,Sun Apr 29 00:21:25 +0000 2018,1.0,0.0,@FoxNews,0.0,FoxNews,99,"President @realDonaldTrump: ""We're not the patsies anymore. We're not the pushovers anymore."" https://t.co/wTnA2sCiwR"
0.5777,Sun Apr 29 00:20:35 +0000 2018,0.828,0.0,@FoxNews,0.172,FoxNews,100,"President @realDonaldTrump: ""The economy is so good. The economy is so good... All around the world we're respected… https://t.co/GRpqiZBnBe"
Compound,Date,Negative,Neutral,News Outlet,Positive,Source Account,Tweets Ago,Tweets Text
0.0,Sun Apr 29 04:53:42 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,1,"Here's the 2018 election calendar
https://t.co/nkEpczSdck"
0.2732,Sun Apr 29 04:36:56 +0000 2018,0.766,0.094,@nytimes,0.14,nytimes,2,"Finland's test of universal basic income – free money, no strings attached – will end this year. What did the natio… https://t.co/13N7X8AD9Y"
0.7783,Sun Apr 29 04:18:28 +0000 2018,0.595,0.0,@nytimes,0.405,nytimes,3,"There's a great way to get to know Paris: Walking, yes indeed https://t.co/1GtiNSJfou"
-0.25,Sun Apr 29 04:01:31 +0000 2018,0.833,0.167,@nytimes,0.0,nytimes,4,"In a Very Different Washington, Trump Unloads on a Litany of Adversaries https://t.co/u6ohZnBic5"
0.3612,Sun Apr 29 03:44:13 +0000 2018,0.872,0.0,@nytimes,0.128,nytimes,5,The first lady’s couture selection was an exceptional choice by a woman adapting the role to fit herself https://t.co/gcIM9LdvSi
0.0,Sun Apr 29 03:24:30 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,6,This simple side dish takes only 15 minutes to make https://t.co/BiAtNOwwyk
0.1901,Sun Apr 29 03:09:23 +0000 2018,0.923,0.0,@nytimes,0.077,nytimes,7,"You might ask, “Why does it take 7 people to write a song that sounds like it came from a computer?” But “The Middl… https://t.co/YaFzU4FzzJ"
0.1779,Sun Apr 29 02:50:19 +0000 2018,0.909,0.0,@nytimes,0.091,nytimes,8,"Amazon said it was raising the price of its Prime membership service 20%, to $119 from $99 https://t.co/83Blw5rdrx"
0.0,Sun Apr 29 02:32:50 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,9,"Celebrities of all stripes wanted to meet Emma González, though she herself said the person she really wanted to me… https://t.co/xBlBra7hSk"
0.3581,Sun Apr 29 02:14:25 +0000 2018,0.593,0.16,@nytimes,0.247,nytimes,10,"“My gladiator lay down his shield and gained his wings at 02.30 a.m. Absolutely heartbroken. I love you, my guy.” https://t.co/2CIYkgxmr1"
-0.6486,Sun Apr 29 01:55:07 +0000 2018,0.719,0.281,@nytimes,0.0,nytimes,11,"Larry Harvey, the Man Behind Burning Man, Is Dead at 70 https://t.co/qprHPecVLx"
0.2732,Sun Apr 29 01:44:25 +0000 2018,0.905,0.0,@nytimes,0.095,nytimes,12,"RT @NYTStyles: The visual language of heavy metal is punctuated by certain age-old signifiers: denim, leather, bullet belts, long hair, bla…"
0.0,Sun Apr 29 01:27:02 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,13,RT @nytimesworld: “We are not left or right. We are Nicaragua.” An uprising of young people has loosened Daniel Ortega’s grip on power. htt…
0.4404,Sun Apr 29 01:12:10 +0000 2018,0.884,0.0,@nytimes,0.116,nytimes,14,"In the corridors of American power, it can be as easy to find a man named John as it is to find a woman https://t.co/YbX50q6OXh"
0.8934,Sun Apr 29 00:56:39 +0000 2018,0.662,0.0,@nytimes,0.338,nytimes,15,"""When you fall in love, when you have fun with somebody, when you enjoy the way they see the world, nobody ever say… https://t.co/HAibulwjnL"
0.0,Sun Apr 29 00:38:37 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,16,"Six months ago, a parks official came across 2 boxes that had been sitting around for decades. Inside were 2,924 sl… https://t.co/IgPJhJqFcF"
-0.8442,Sun Apr 29 00:22:32 +0000 2018,0.563,0.437,@nytimes,0.0,nytimes,17,She Died After Collapsing on a Plane the Pilot Refused to Divert. Now Her Family Is Suing. https://t.co/y63CF3fIk0
0.0,Sun Apr 29 00:17:16 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,18,"The Nancy comic strip has been around since 1933. But in the past 2 weeks, Nancy has found a new voice. https://t.co/7At16q51um"
0.0644,Sun Apr 29 00:00:19 +0000 2018,0.741,0.105,@nytimes,0.154,nytimes,19,"A man given 20 months to live is still alive 10 years later, free of cancer. But the surgically implanted chemo pum… https://t.co/Z8vJSNvS12"
-0.0772,Sat Apr 28 23:41:58 +0000 2018,0.697,0.159,@nytimes,0.144,nytimes,20,A young soldier whose genitals were destroyed underwent extensive reconstructive surgery that doctors hope to offer… https://t.co/SaLtBwQOZC
0.0,Sat Apr 28 23:23:30 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,21,"Fiction: Familiar Tales Remixed, at the Hands of a Postmodern Master https://t.co/rRmz164yGR"
-0.4549,Sat Apr 28 23:23:02 +0000 2018,0.851,0.149,@nytimes,0.0,nytimes,22,A scientist spent years studying a gene. Then she had a baby with an extremely rare disorder tied to it. https://t.co/CyWpqgcJDa
-0.7184,Sat Apr 28 23:04:40 +0000 2018,0.727,0.273,@nytimes,0.0,nytimes,23,"Archaeologists in Sweden found victims of a 5th-century massacre where attackers used swords, axes and clubs to but… https://t.co/YhAq86eljs"
-0.5423,Sat Apr 28 22:45:02 +0000 2018,0.83,0.17,@nytimes,0.0,nytimes,24,"RT @nytimesworld: ""I believe Irish society is starting to listen to the voices and needs of women and ignore the propaganda pumped into us…"
0.0516,Sat Apr 28 22:30:08 +0000 2018,0.814,0.089,@nytimes,0.097,nytimes,25,"""It was only after the adrenaline and tension began to ease toward the end of the day that I realized we had assemb… https://t.co/nQo4C6LD15"
0.5267,Sat Apr 28 22:18:05 +0000 2018,0.841,0.0,@nytimes,0.159,nytimes,26,"For 2 people immersed in social justice and antiwar work, where everything seems to happen at a glacial pace, love… https://t.co/NlcdDlDjIJ"
0.0,Sat Apr 28 22:06:17 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,27,Stars Remember the Golden Age of New York Theater https://t.co/6nR9PdpaHe
0.0,Sat Apr 28 22:03:00 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,28,Doris Burke Has Game https://t.co/fgoRf3ynEa
0.0,Sat Apr 28 21:59:02 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,29,Opinion: “Rich” is still a man’s word. She's taking it back. https://t.co/GkNJgA8jvH
0.0,Sat Apr 28 21:45:08 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,30,How to spend 36 hours in Copenhagen https://t.co/x93j2aHsWL
0.25,Sat Apr 28 21:30:09 +0000 2018,0.9,0.0,@nytimes,0.1,nytimes,31,"An NYC burlesque troupe created a community where women of color, queer and transgender performers could be their u… https://t.co/71Z9yBNPH8"
0.0,Sat Apr 28 21:15:07 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,32,"""Every time I encounter lovers,"" the French photographer Willy Ronis said, ""my camera smiles."" https://t.co/yxnUvRD3Jh"
-0.6705,Sat Apr 28 20:59:03 +0000 2018,0.809,0.191,@nytimes,0.0,nytimes,33,"Diante Yarber was killed by the police in a Walmart parking lot on April 5 in Barstow, Calif. Officials have refuse… https://t.co/XlauT4CTdL"
-0.6124,Sat Apr 28 20:45:03 +0000 2018,0.67,0.254,@nytimes,0.076,nytimes,34,President Trump is privately rejecting the growing consensus among Republican leaders that they may lose the House… https://t.co/ESFWArEnCe
0.4404,Sat Apr 28 20:30:11 +0000 2018,0.884,0.0,@nytimes,0.116,nytimes,35,"Opinion: ""The good news is that more and more cities are deciding to wrest control of their streets back from the t… https://t.co/vjqXPneReS"
-0.3246,Sat Apr 28 20:14:07 +0000 2018,0.582,0.231,@nytimes,0.188,nytimes,36,"Grace Mave, 12, barely survived an assault on her village in Congo in which her mom and siblings died. The attacker… https://t.co/bNzjp3x5DN"
-0.6369,Sat Apr 28 19:59:05 +0000 2018,0.755,0.245,@nytimes,0.0,nytimes,37,"A fire broke out in a 33-story high-rise under construction in Baku, Azerbaijan, that was once called “Donald Trump… https://t.co/nX57OO0dbw"
0.4404,Sat Apr 28 19:54:58 +0000 2018,0.873,0.0,@nytimes,0.127,nytimes,38,"On the way to a work dinner, 2 senior men at Nike debated whether L.A. or Portland had better strip clubs, accordin… https://t.co/7n2qPQBpD6"
-0.5423,Sat Apr 28 19:45:08 +0000 2018,0.816,0.184,@nytimes,0.0,nytimes,39,"Five years ago, Pope Francis was elected to be an agent of change within a church shaken by scandals. He quickly be… https://t.co/4Nd7KZwrvf"
0.0,Sat Apr 28 19:29:46 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,40,"For too many women, life inside Nike had turned toxic. So a group of women there started a small revolt. https://t.co/zRXZoLFQoj"
0.4939,Sat Apr 28 19:14:04 +0000 2018,0.849,0.0,@nytimes,0.151,nytimes,41,"Ludwig Bemelmans said that Madeline was inspired by his mother, wife and daughter. “But,” his grandson wrote after… https://t.co/siGfgOMu5E"
-0.7519,Sat Apr 28 18:59:02 +0000 2018,0.512,0.335,@nytimes,0.153,nytimes,42,"“I have not been exempt from being dumb or cruel or hurtful to the very people I want to advocate for,” Joy Reid sa… https://t.co/8X7I4yMXYa"
0.0,Sat Apr 28 18:45:09 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,43,Archaeologists in Peru say they have found evidence of what could be one of the world’s largest single cases of chi… https://t.co/kwFGxAlE02
0.0,Sat Apr 28 18:30:05 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,44,A memorial in Alabama demands a reckoning with one of America's least recognized atrocities: the lynching of thousa… https://t.co/r013G4cH10
0.3581,Sat Apr 28 18:14:01 +0000 2018,0.593,0.16,@nytimes,0.247,nytimes,45,"“My gladiator lay down his shield and gained his wings at 02.30 a.m. Absolutely heartbroken. I love you, my guy.” https://t.co/1Xt9sRaarg"
-0.5859,Sat Apr 28 17:59:03 +0000 2018,0.758,0.242,@nytimes,0.0,nytimes,46,"Could the G.O.P. lose Congress? President Trump has privately dismissed concerns, leaving officials nervous about h… https://t.co/3yMpgG1sGS"
0.0,Sat Apr 28 17:45:04 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,47,👸🏻+🤴🏻https://t.co/wjIfFVGXWY
-0.8591,Sat Apr 28 17:30:11 +0000 2018,0.702,0.298,@nytimes,0.0,nytimes,48,The Golden State Killer’s barrage of rapes and murders began in a gold mining area east of Sacramento in 1976. By 1… https://t.co/S1k1HzYTpA
-0.6597,Sat Apr 28 17:16:04 +0000 2018,0.784,0.216,@nytimes,0.0,nytimes,49,"Opinion: Two scientists write that ""a worldwide catastrophe is underway among an extraordinary group of birds."" https://t.co/7rdAQMMsvv"
0.0,Sat Apr 28 17:01:02 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,50,"Brock Crouch ended up on a bulge of snow that snapped underneath him. Then, he fell out of sight. https://t.co/fYhaq9YA3a"
-0.8555,Sat Apr 28 16:49:01 +0000 2018,0.594,0.332,@nytimes,0.073,nytimes,51,"“He was extremely wily.” 

How a serial rapist and murderer in California flaunted his power as well as his belief… https://t.co/ZMxoC5aHjQ"
-0.2263,Sat Apr 28 16:43:37 +0000 2018,0.809,0.115,@nytimes,0.077,nytimes,52,"RT @jmartNYT: NEW: Top Republicans, including McConnell, increasingly believe they may lose both the House &amp; Senate, are pleading w Trump o…"
0.3818,Sat Apr 28 16:30:07 +0000 2018,0.894,0.0,@nytimes,0.106,nytimes,53,“It’s clear that we’re going to have to remove carbon dioxide from the atmosphere. And we’re going to have to do it… https://t.co/ooAcW9CM7f
-0.296,Sat Apr 28 16:15:04 +0000 2018,0.845,0.155,@nytimes,0.0,nytimes,54,"The week's most notable new songs and videos, chosen by @nytimesmusic critics https://t.co/R4vFkPHCjf"
0.0,Sat Apr 28 15:59:04 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,55,"Senator Jon Tester helped thwart the cabinet nomination of Dr. Ronny Jackson. 

President Donald Trump made it clea… https://t.co/xk6FJyNynM"
-0.5423,Sat Apr 28 15:45:07 +0000 2018,0.821,0.179,@nytimes,0.0,nytimes,56,"The official story of Ricky Boyd’s fatal encounter with law enforcement officers changed, then changed again https://t.co/WOkdcO1jeI"
0.5267,Sat Apr 28 15:31:06 +0000 2018,0.599,0.123,@nytimes,0.278,nytimes,57,“I realized I had the strength to look in the face of somebody who would commit a crime like this.” — Lise-Lotte Lu… https://t.co/Uf395wsfpk
0.0,Sat Apr 28 15:17:05 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,58,Bob Dylan is getting into the whiskey business with a brand called Heaven's Door — yet another career twist in 5 de… https://t.co/yFbALkL2pf
-0.4404,Sat Apr 28 14:59:05 +0000 2018,0.868,0.132,@nytimes,0.0,nytimes,59,"The $375,000 salary for the new CDC director has come under criticism from Senate Democrats and watchdog groups. He… https://t.co/d57yWPFnUU"
0.0,Sat Apr 28 14:45:08 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,60,Koreans set the table for a deal. Will President Trump be able to close it? https://t.co/CvOfIJmjTy
0.0,Sat Apr 28 14:30:06 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,61,Speaker Paul Ryan’s decision to dismiss the House chaplain has caused a firestorm on Capitol Hill https://t.co/5ODA2FXsc0
-0.4019,Sat Apr 28 14:17:03 +0000 2018,0.651,0.191,@nytimes,0.158,nytimes,62,"A relentless tide of people are fleeing the deepening economic crisis in Venezuela, testing Brazil's tolerance for… https://t.co/ZiQzFqwUmu"
0.6249,Sat Apr 28 14:02:05 +0000 2018,0.661,0.0,@nytimes,0.339,nytimes,63,"11 great titles expiring from Netflix in May
https://t.co/f7Bn552i3J"
-0.8074,Sat Apr 28 13:56:45 +0000 2018,0.57,0.43,@nytimes,0.0,nytimes,64,Trump Calls on Montana Democrat to Resign in Fight Over Failed V.A. Nomination https://t.co/5N3UGByvxn
-0.7184,Sat Apr 28 13:41:04 +0000 2018,0.75,0.25,@nytimes,0.0,nytimes,65,"In the Hart household, any act of insubordination could be severely punished. The children knew this all too well,… https://t.co/JLnQ5pGQum"
-0.5423,Sat Apr 28 13:21:06 +0000 2018,0.747,0.178,@nytimes,0.075,nytimes,66,Should genealogy databases be used to solve crimes? The Golden State Killer case has set off a debate over privacy… https://t.co/5Yw2PfGAGQ
0.5574,Sat Apr 28 13:20:08 +0000 2018,0.714,0.0,@nytimes,0.286,nytimes,67,"Korean Accord Draws Praise, and Caution, From North’s Neighbors https://t.co/TajSG38uGN"
0.0,Sat Apr 28 13:14:51 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,68,Why One Woman Testified Against Bill Cosby: ‘I Had the Strength’ https://t.co/xCzWD9aI4P
0.0,Sat Apr 28 13:02:02 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,69,"Six months ago, a parks official came across 2 boxes that had been sitting around for decades. Inside were 2,924 sl… https://t.co/9R2JZ4Mt1U"
0.1027,Sat Apr 28 12:41:03 +0000 2018,0.519,0.208,@nytimes,0.274,nytimes,70,The Ethicist: I'm a 73-year-old cancer survivor. Is it ethical to get a kidney transplant? https://t.co/cBGck0mmFs
0.7579,Sat Apr 28 12:35:36 +0000 2018,0.649,0.0,@nytimes,0.351,nytimes,71,"The Week in Good News: The Waffle House Hero, a Dachshund Museum, a Royal Baby https://t.co/Zlqb4Pp0sO"
0.8271,Sat Apr 28 12:21:05 +0000 2018,0.722,0.0,@nytimes,0.278,nytimes,72,"The math of frequent-flier miles may not always add up, but perks like free checked bags have people flocking to tr… https://t.co/LnEc2DZjHw"
0.0,Sat Apr 28 12:02:05 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,73,This simple side dish takes only 15 minutes to make https://t.co/4vNZl5jz67
0.0,Sat Apr 28 11:41:02 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,74,"Mark your calendars, New Jersey: November 17 will be Danny DeVito Day. https://t.co/m5aWcxfdl8"
0.4939,Sat Apr 28 11:21:03 +0000 2018,0.868,0.0,@nytimes,0.132,nytimes,75,"RT @NYTStyles: Ludwig Bemelmans said that Madeline was inspired by his mother, wife and daughter. “But,” his grandson wrote after his death…"
-0.3818,Sat Apr 28 11:02:02 +0000 2018,0.88,0.12,@nytimes,0.0,nytimes,76,"She desperately wanted to move in to a retirement community.
He told her he'd ""sit in the burned-out, firebombed ru… https://t.co/BEyKYYzdq1"
0.4939,Sat Apr 28 10:32:05 +0000 2018,0.856,0.0,@nytimes,0.144,nytimes,77,"RT @nytopinion: Job title: Mother. You will enjoy a bunch of superficial attention and lip service from culture, advertisers and politician…"
0.0,Sat Apr 28 10:20:34 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,78,The Landmarks That Made New York a Cultural Capital https://t.co/8mehOC3uiy
-0.3612,Sat Apr 28 10:17:37 +0000 2018,0.783,0.217,@nytimes,0.0,nytimes,79,"A Word With: For Charlize Theron, Motherhood Is Messy Business https://t.co/jwqiU4F99f"
-0.8126,Sat Apr 28 10:02:06 +0000 2018,0.575,0.425,@nytimes,0.0,nytimes,80,"To catch a killer: a fake profile on a DNA site and a pristine sample
https://t.co/xHTGc0znUq"
0.0772,Sat Apr 28 09:52:54 +0000 2018,0.86,0.0,@nytimes,0.14,nytimes,81,Irish Voters Speak Out on Landmark Abortion Referendum https://t.co/ABK4sJpEqe
0.6369,Sat Apr 28 09:50:25 +0000 2018,0.724,0.0,@nytimes,0.276,nytimes,82,Kenya Bans Film About 2 Girls in Love Because It’s ‘Too Hopeful’ https://t.co/V4AVLDpZH1
0.4215,Sat Apr 28 09:38:05 +0000 2018,0.872,0.0,@nytimes,0.128,nytimes,83,"RT @nytimesworld: The anti-vaccine movement in the United States has spread to pets, prompting the British Veterinary Association to issue…"
0.0,Sat Apr 28 09:21:06 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,84,"RT @alanfeuer: You may have read bits &amp; pieces about the corruption probe that ensnared two Hasidic businessmen, the police, a hedge fund m…"
0.0,Sat Apr 28 09:03:01 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,85,What President Trump can expect from his trip to Britain https://t.co/VQEsabjcfg
0.0,Sat Apr 28 08:55:22 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,86,The Year I Learned to Quit https://t.co/Ba8msQMkCM
-0.6597,Sat Apr 28 08:52:35 +0000 2018,0.671,0.329,@nytimes,0.0,nytimes,87,"Alfie Evans, Terminally Ill British Toddler at Center of Court Fight, Dies https://t.co/OptTwlvsLs"
0.0516,Sat Apr 28 08:34:04 +0000 2018,0.952,0.0,@nytimes,0.048,nytimes,88,"RT @nytimesworld: Russia's ice roads are made in the fall by plowing insulating snow off the soil, allowing the cold air to freeze the bogg…"
-0.3182,Sat Apr 28 08:10:54 +0000 2018,0.707,0.187,@nytimes,0.106,nytimes,89,"RT @nytopinion: It’s possible now to envision a path away from war, and for that even us skeptics should be grateful, says @NickKristof htt…"
0.7003,Sat Apr 28 07:54:02 +0000 2018,0.766,0.0,@nytimes,0.234,nytimes,90,"RT @nytopinion: Inspired by a stunning look at polar bears, we are highlighting some of the wonders of nature this weekend https://t.co/gYN…"
0.0,Sat Apr 28 07:37:04 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,91,"RT @nytopinion: Watching Macron, @NYTimesCohen thinks: The world owes one to France, big time https://t.co/71TLbPnV73"
-0.5106,Sat Apr 28 07:21:44 +0000 2018,0.845,0.155,@nytimes,0.0,nytimes,92,This might explain why you think people are angry with you all the time – even when they're not https://t.co/I6ocQN8Nm3
0.7783,Sat Apr 28 07:05:35 +0000 2018,0.595,0.0,@nytimes,0.405,nytimes,93,"There's a great way to get to know Paris: Walking, yes indeed https://t.co/J7rBe4NnHI"
0.0,Sat Apr 28 06:47:13 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,94,President Trump Is Coming to Britain. Here’s What He Can Expect. https://t.co/xjz06RXgeF
0.0,Sat Apr 28 06:33:02 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,95,"RT @nytimesarts: ""Every time I encounter lovers,"" the French photographer Willy Ronis said, ""my camera smiles."" https://t.co/eNQrDL0yle"
0.6705,Sat Apr 28 06:06:01 +0000 2018,0.8,0.0,@nytimes,0.2,nytimes,96,"Abba: “We all felt that, after some 35 years, it could be fun to join forces again and go into the recording studio"" https://t.co/OCUmb9DQuf"
